Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Target
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0516637040384311,0.31981426237344296,-0.40135093740058736,1.5604524473918076,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,575000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9581973737218161,-0.01205952373100319,-0.5369655049463056,-0.5444931048775224,-0.1728257835118624,0.1143021877258884,-0.4030224142720608,480000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0516637040384311,-0.34393330983544934,-0.14662803253042983,2.011169718264967,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,575000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,2.642930765104566,-0.1409128471838603,-0.19207055797138212,-0.815709231756624,-0.7816387034089625,-0.4030224142720608,180000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4350828466335326,-0.6758070959398955,-0.6648306686322684,0.718953712942451,-1.3185016599361092,-1.0925418282287445,-0.4030224142720608,230000.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2719224522861294,1.6473094067912277,0.04617713550028262,-1.9182218081239075,0.5947962442430769,1.8014636060967115,-0.4030224142720608,840000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2719224522861294,-0.01205952373100319,-0.6125221925789199,-0.935274568453719,1.2607083533204868,1.6152940702764826,-0.4030224142720608,4200000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5560815204811099,-0.34393330983544934,0.9179850697227566,1.1552863900643395,-0.45684593378118993,-0.28130807589209766,2.0734442628996828,675000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.34393330983544934,0.24188832997840334,1.0186327494272645,-0.936609701128027,-0.7804751438100861,-0.4030224142720608,365000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21482409838583424,-1.0076808820443417,-0.10881094169482386,0.4312618379170302,0.020998778496259772,0.18411576365847418,-0.4030224142720608,680000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-0.01205952373100319,-0.5485896107359385,0.1963134733129364,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,319000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7930033125360424,-0.34393330983544934,-0.5931486829295316,0.992260994216601,-0.55087963218117,-0.38602843979097634,-0.4030224142720608,350000.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5836138640120722,-0.34393330983544934,0.47239434778682543,-2.1076189591823096,3.285311451524139,2.243616253669755,2.0734442628996828,2200000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.024131360507469,-0.01205952373100319,-0.2056784899417654,1.5101063692623586,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,650000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,-0.34393330983544934,0.45302083813743715,0.47921048375460024,0.02291783356564712,-0.037891407807148746,-0.4030224142720608,550000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,-0.01205952373100319,2.4423703029752266,-1.6089530424715799,1.934296682675446,0.0002733470359981641,2.0734442628996828,975000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.024131360507469,-0.01205952373100319,-0.10881094169482386,-0.4078394642404475,0.020998778496259772,0.38890225306072573,-0.4030224142720608,800000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9581973737218161,-1.3395546681487878,0.18179170304600079,0.5511334525109556,0.18411845939418436,0.5960158616607304,-0.4030224142720608,1100000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9581973737218161,-1.3395546681487878,-0.9063020929022443,-0.6475826934282982,0.20138995501867052,0.4819870209708401,-0.4030224142720608,1171000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,-0.34393330983544934,0.10429766444844756,1.6515548744831907,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,550000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6278092513502687,0.31981426237344296,0.8598645407745916,-1.8343116779081594,1.3297943358184312,0.451734471400053,3.3116776014855547,700000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,-0.01205952373100319,-0.33160630266278945,-1.6089530424715799,1.934296682675446,0.0002733470359981641,2.0734442628996828,1250000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-0.6758070959398955,-0.6131615183973498,0.5007873743815068,-0.936609701128027,-0.7804751438100861,-0.4030224142720608,295000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,-1.671428454253234,-1.048426159690157,2.0854901193132003,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,685000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.4371165134719033,-1.0076808820443417,-0.6512692118776966,1.4621577234247887,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,660000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7930033125360424,-1.3395546681487878,-0.6900162311764731,1.816977702622808,-0.8425760027280469,-0.7350963194539053,-0.4030224142720608,500000.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9031326866598915,-0.01205952373100319,3.9596260846767213,0.3617363014525537,0.02291783356564712,0.060778446177572706,-0.4030224142720608,700000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.508844244341062,1.6473094067912277,-0.4769076250332018,0.15795455664288022,-0.5547177423199448,-0.504711518876372,-0.4030224142720608,210000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2610531525624014,-0.01205952373100319,1.247334733762358,-2.038093422717833,1.7539055061530353,2.6624977092652693,-0.4030224142720608,1800000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,0.9835618345823353,-0.10881094169482386,-0.19207055797138212,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,265000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.4371165134719033,0.6516880484778892,0.20116521269538912,1.4621577234247887,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,360000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,-1.0076808820443417,-0.6900162311764731,0.3617363014525537,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,600000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,0.6516880484778892,0.16203072320362472,-0.09617326629624129,-0.45684593378118993,-0.621067478764015,-0.4030224142720608,450000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,-1.0076808820443417,-0.8837513276703562,2.0854901193132003,-0.45684593378118993,-0.6182749357267118,-0.4030224142720608,765000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,0.6516880484778892,0.27865925129294233,-1.6089530424715799,1.934296682675446,0.0002733470359981641,3.3116776014855547,700000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-0.01205952373100319,-0.5931486829295316,-0.19207055797138212,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,350000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2256933981095624,-1.3395546681487878,-0.9224983469691329,-0.19207055797138212,-0.5547177423199448,-0.43582879062288754,-0.4030224142720608,635000.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.040794404314703,1.3154356206867814,0.39953057799547603,1.5580550150999286,-0.936609701128027,-0.986425192811214,-0.4030224142720608,260000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.01205952373100319,-0.49628113468259005,0.7285434421099648,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,210000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5363765878720241,1.6473094067912277,0.27865925129294233,-0.28796784964652206,-0.5547177423199448,-0.4791132077010907,-0.4030224142720608,250000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049630037200060505,-0.34393330983544934,-0.6512692118776966,1.311119489036443,-1.3185016599361092,-1.1004540335011042,-0.4030224142720608,300000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6278092513502687,-0.6758070959398955,0.08104945286918158,-1.0311718601288593,0.9805263131899339,0.451734471400053,2.0734442628996828,850000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4350828466335326,-0.6758070959398955,-0.7675102697740264,0.718953712942451,-1.3185016599361092,-1.0925418282287445,-0.4030224142720608,225000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.08803168045475096,-1.0076808820443417,-0.8450043083715797,0.2850184681124414,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,468000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,0.9835618345823353,0.9722308967410439,0.2922107649880772,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,160000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6553415948812309,-1.671428454253234,-0.8256307987221914,-0.6955313392658682,0.020998778496259772,0.29814460434836443,-0.4030224142720608,1650000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.6758070959398955,-0.6900162311764731,1.0186327494272645,-0.936609701128027,-0.7804751438100861,-0.4030224142720608,350000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6111462075430345,0.6516880484778892,1.452693936045874,0.718953712942451,0.18411845939418436,0.5969467093398313,-0.4030224142720608,525000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.29742112897872114,0.31981426237344296,0.31740627059171894,-0.7746466048978594,-0.5527986872505574,-0.6187403595662623,-0.4030224142720608,390000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0791960475693934,-0.6758070959398955,-0.680329476351779,0.8148510046175919,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,350000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2256933981095624,-0.34393330983544934,0.08492415479905924,-0.19207055797138212,-0.5547177423199448,-0.43257082374603356,-0.4030224142720608,360000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.6849076052505638,1.6473094067912277,0.7397487809483841,-0.7123133653090179,2.8919051622997327,2.7323112851978553,-0.4030224142720608,1450000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5010168334191853,0.9835618345823353,0.47239434778682543,0.07164699413525408,-0.16706861830370034,-0.7583675114314339,-0.4030224142720608,180000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.01205952373100319,-0.45753411538381344,0.7285434421099648,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,300000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00543464986186408,-0.34393330983544934,-0.5732714620292592,1.3470809734146203,-0.5527986872505574,-0.5489267836336765,0.835210924313811,400000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4371165134719033,-0.6758070959398955,-0.5931486829295316,-0.38386514132166205,-0.55087963218117,-0.2766538374965919,-0.4030224142720608,620000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6278092513502687,-1.0076808820443417,-0.10881094169482386,-0.8010183601085229,1.3297943358184312,0.9171583109506248,2.0734442628996828,1450000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,0.31981426237344296,-0.20854576936987487,-0.1441219121338113,-0.5547177423199448,-0.34414029423142495,-0.4030224142720608,420000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3987148702172127,-1.3395546681487878,-0.6900162311764731,0.07164699413525408,0.020998778496259772,0.33537851151241005,-0.4030224142720608,1030000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2256933981095624,-1.0076808820443417,0.08492415479905924,1.0306199108866572,-0.5758273480832056,-0.6194384953255881,-0.4030224142720608,536000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049630037200060505,-1.0076808820443417,-0.41878709608503684,1.311119489036443,-1.3185016599361092,-1.1004540335011042,-0.4030224142720608,285000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5363765878720241,-0.6758070959398955,-0.3219195478380953,0.3569414368687968,-0.1728257835118624,-0.275955701737266,-0.4030224142720608,850000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3269871393480541,-0.6758070959398955,0.08492415479905924,-0.8969156517836628,1.989949279687679,-0.8956675440988525,4.549910940071427,550000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.4371165134719033,-0.01205952373100319,-0.2564370852231628,1.4621577234247887,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,359000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5560815204811099,-1.3395546681487878,-0.5931486829295316,1.3830424577927976,-0.45684593378118993,-0.28130807589209766,2.0734442628996828,950000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,-0.34393330983544934,0.4336473284880488,0.7357357389856006,0.02291783356564712,-0.046501748838834095,-0.4030224142720608,715000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-0.34393330983544934,-0.30254603818870696,0.19391604102105833,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,300000.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9306650301908538,-1.671428454253234,-0.9806188759172978,-0.37187797986227017,-0.936609701128027,0.4133370046371307,-0.4030224142720608,1100000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.508844244341062,0.6516880484778892,0.08492415479905924,0.15795455664288022,-0.5547177423199448,-0.504711518876372,-0.4030224142720608,230000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8314049557907328,-0.34393330983544934,1.247334733762358,-0.024250297539885893,-0.048087204001684765,0.18295220405959783,-0.4030224142720608,700000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,0.6516880484778892,0.7242499732288735,-0.09617326629624129,-0.45684593378118993,-0.621067478764015,-0.4030224142720608,520000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5560815204811099,0.6516880484778892,0.87923805042398,0.25624928060989904,-0.45684593378118993,-0.2743267182988392,2.0734442628996828,500000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5363765878720241,-1.0076808820443417,-0.7868837794234147,-0.2639935267277367,-0.5547177423199448,-0.43652692638221346,-0.4030224142720608,700000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2256933981095624,0.6516880484778892,0.4552487917471168,1.0306199108866572,-0.7024849826627705,-0.7118251274763767,-0.4030224142720608,320000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.6758070959398955,-0.250411923722203,1.1984401713181525,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,300000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7930033125360424,-1.3395546681487878,-0.8837513276703562,0.992260994216601,-0.55087963218117,-0.38602843979097634,-0.4030224142720608,470000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,1.6473094067912277,0.3717295916486038,-0.19207055797138212,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,275000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060499336923788664,2.642930765104566,1.8285400232440072,-1.6545042560172714,1.934296682675446,0.032853015804538324,3.3116776014855547,600000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,1.9791831928956738,-0.3994135864356485,-0.0002759746211013263,-1.3242588251442713,-1.2633523773438045,-0.4030224142720608,225000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,1.3154356206867814,-0.49628113468259005,-0.19207055797138212,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,215000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,0.6516880484778892,0.5111413670856021,0.8867739733739464,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,425000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6278092513502687,-0.01205952373100319,-0.002334132661785706,-1.0311718601288593,1.3297943358184312,0.451734471400053,2.0734442628996828,925000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29742112897872114,-1.3395546681487878,-0.36454126906674955,0.10521104622155332,0.02291783356564712,-0.29294367188086196,-0.4030224142720608,675000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.01205952373100319,-0.330288904006631,0.7285434421099648,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,225000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8205356560670046,-1.0076808820443417,0.18179170304600079,1.1984401713181525,-0.8425760027280469,-0.7350963194539053,-0.4030224142720608,600000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.024131360507469,0.31981426237344296,-0.5931486829295316,1.5101063692623586,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,525000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,0.6516880484778892,0.1235936800592383,0.19391604102105833,-0.936609701128027,-0.7807078557298611,-0.4030224142720608,300000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,-0.34393330983544934,-0.45753411538381344,-0.19207055797138212,-0.936609701128027,-0.7793115842112097,-0.4030224142720608,350000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.040794404314703,1.9791831928956738,-0.10881094169482386,-0.19207055797138212,-0.815709231756624,-0.7816387034089625,-0.4030224142720608,200000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.34393330983544934,-0.5156546443319784,0.7285434421099648,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,240000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5010168334191853,-0.6758070959398955,-0.2250519995911537,-0.36948054757039134,-0.556636797389332,-0.32086910225389637,-0.4030224142720608,580000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15975941132390967,-1.0076808820443417,-0.2831725285393187,-0.5756597246719428,0.020998778496259772,0.4750056633775816,2.0734442628996828,1050000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,1.3154356206867814,0.24384505445299157,1.0186327494272645,-0.936609701128027,-0.7804751438100861,-0.4030224142720608,210000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3269871393480541,-0.01205952373100319,0.18587951358202173,-0.8969156517836628,1.989949279687679,-0.8956675440988525,2.0734442628996828,700000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.712439948781526,-1.0076808820443417,-0.30254603818870696,0.49359507750587184,0.9766882030511592,2.0341755258719973,-0.4030224142720608,3580000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049630037200060505,-0.6758070959398955,-0.8979908572626567,0.7932741139906853,-0.9346906460586396,-0.7816387034089625,-0.4030224142720608,350000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9857297172527784,-0.6758070959398955,-0.5931486829295316,1.1025428796430126,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,830000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9031326866598915,0.31981426237344296,0.27865925129294233,0.1531596920591233,0.02291783356564712,0.060778446177572706,-0.4030224142720608,470000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.3545194828790164,-0.34393330983544934,0.23022547716947156,0.40728751499824484,-0.5547177423199448,-0.40697251257075223,-0.4030224142720608,480000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29742112897872114,-0.01205952373100319,1.0535996372684748,0.05007010350834754,0.02291783356564712,0.07008692296858395,-0.4030224142720608,615000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4371165134719033,-0.34393330983544934,-0.7132644427557392,-0.4078394642404475,-0.5527986872505574,-0.3231962214516491,-0.4030224142720608,450000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9031326866598915,0.9835618345823353,-0.06773910123812064,-1.117479422636486,0.21482334050438195,0.07008692296858395,-0.4030224142720608,249000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7104062819431555,0.31981426237344296,-0.15724471581829463,0.5511334525109556,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,400000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5560815204811099,-0.6758070959398955,-0.7287632504752498,-0.5277110788343728,-0.21696405010777142,-0.2208029767505235,2.0734442628996828,675000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,2.9748045512090124,0.6661294442807085,-0.0002759746211013263,-1.3242588251442713,-1.2633523773438045,-0.4030224142720608,110000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,0.31981426237344296,0.3240126373821604,0.7357357389856006,0.02291783356564712,-0.046501748838834095,-0.4030224142720608,510000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2256933981095624,-0.6758070959398955,0.4296757590099242,1.0306199108866572,-0.5758273480832056,-0.6194384953255881,-0.4030224142720608,475000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7379386254741178,0.9835618345823353,3.7658909881828384,-0.09617326629624129,-0.45684593378118993,-0.621067478764015,-0.4030224142720608,400000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0132620607837406,-0.6758070959398955,-0.49628113468259005,1.3902347546684333,0.02291783356564712,-0.04626903691905902,-0.4030224142720608,750000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.508844244341062,0.31981426237344296,0.08492415479905924,0.15795455664288022,-0.5547177423199448,-0.504711518876372,-0.4030224142720608,285000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2256933981095624,-1.0076808820443417,-0.7248885485453721,-0.19207055797138212,-0.5547177423199448,-0.43582879062288754,-0.4030224142720608,500000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.060499336923788664,0.9835618345823353,1.247334733762358,-1.7504015476924117,0.9824453682593213,0.7309887751303962,3.3116776014855547,650000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.3545194828790164,-1.0076808820443417,-0.4691582211734464,0.31378765561498373,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,635000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.024131360507469,-0.01205952373100319,-0.4134206339121563,-0.45578811007801745,0.020998778496259772,0.38890225306072573,-0.4030224142720608,575000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,1.6473094067912277,-0.2541122640652362,1.3183117859120779,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,219000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4184198028262984,0.9835618345823353,2.5434225293064356,-2.0141190997990477,2.8803908318834086,3.5886911499709075,2.0734442628996828,1690000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-0.34393330983544934,-0.10881094169482386,1.0186327494272645,-0.936609701128027,-0.7804751438100861,-0.4030224142720608,280000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5560815204811099,-0.34393330983544934,0.6661294442807085,1.1552863900643395,-0.45684593378118993,-0.28130807589209766,2.0734442628996828,550000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.3545194828790164,-1.0076808820443417,-0.10881094169482386,0.40728751499824484,-0.5547177423199448,-0.40697251257075223,-0.4030224142720608,625000.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.5197135440647902,0.6516880484778892,-0.17113552223690606,2.579361171440173,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,210000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,-0.6758070959398955,-0.6318957022283083,0.2754287389449276,-0.5547177423199448,-0.40604166489165094,-0.4030224142720608,525000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5197135440647902,-1.3395546681487878,-0.30254603818870696,1.1984401713181525,-1.3242588251442713,-1.2400811853662759,-0.4030224142720608,290000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,1.6473094067912277,0.06781734577864937,-0.5277110788343728,-0.36089318031182255,-0.34414029423142495,-0.4030224142720608,300000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.602310574657677,0.31981426237344296,-0.45753411538381344,-0.7554671465628309,0.9248737161777008,1.0919249627018643,-0.4030224142720608,1780000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,0.6516880484778892,0.08492415479905924,0.718953712942451,0.02291783356564712,-0.2501246786422093,-0.4030224142720608,430000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9581973737218161,-1.3395546681487878,-0.8853980759905543,0.5511334525109556,0.18411845939418436,0.5960158616607304,-0.4030224142720608,1590000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9581973737218161,0.6516880484778892,-0.14242398093651257,-0.6451852611364194,0.20138995501867052,0.4843141401685932,-0.4030224142720608,415000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5836138640120722,0.9835618345823353,0.47239434778682543,-1.5825812872609164,1.9438919580223828,0.9404295029281535,2.0734442628996828,500000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5363765878720241,-1.3395546681487878,-0.6183342454737364,-0.2639935267277367,-0.5547177423199448,-0.43582879062288754,-0.4030224142720608,550000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6111462075430345,-0.01205952373100319,0.06555064514967093,-0.8154029538597937,0.5967152993124643,1.0893651315843367,-0.4030224142720608,699000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9857297172527784,-0.34393330983544934,-0.30254603818870696,1.1025428796430126,-0.45684593378118993,-0.28130807589209766,-0.4030224142720608,700000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.36335511576437385,-0.34393330983544934,-0.7868837794234147,0.22268522852359982,-0.5527986872505574,-0.7816387034089625,-0.4030224142720608,320000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7379386254741178,1.3154356206867814,0.27865925129294233,-0.5277110788343728,-0.5547177423199448,-0.34414029423142495,-0.4030224142720608,300000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.47348448988822306,0.31981426237344296,1.631511430109728,-1.6065556101797014,2.870795556536472,1.5803872823101899,2.0734442628996828,1675000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6937432381359213,-0.6758070959398955,-0.6125221925789199,0.6398384473104607,1.9208632971897346,2.652258384795157,-0.4030224142720608,4700000.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6662108946049591,0.6516880484778892,0.29803276094233067,0.718953712942451,0.02291783356564712,-0.2501246786422093,-0.4030224142720608,475000.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7104062819431555,-0.6758070959398955,-0.49628113468259005,0.5511334525109556,-0.5547177423199448,-0.43722506214153933,-0.4030224142720608,460000.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7104062819431555,-1.671428454253234,-0.7868837794234147,2.0854901193132003,-0.45684593378118993,-0.6187403595662623,-0.4030224142720608,700000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5363765878720241,-0.6758070959398955,-0.8643778180209679,-0.2639935267277367,-0.5547177423199448,-0.43652692638221346,-0.4030224142720608,740000.0
